resultId,raceId,driverId,constructorId,number,GridPosition,position,positionText,Position,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,EventName,circuitId,Abbreviation,nationality,TeamName,QualiTime,CircuitType,QualiDelta
26275,1120,840,117,18,13,10,10,10,1.0,58,+55.632,5278256,44,4,1:28.050,215.918,1,2023,Abu Dhabi Grand Prix,24,STR,Canadian,Aston Martin,84.405,power,0.960000000000008
26276,1120,817,213,3,15,11,11,11,0.0,58,+56.229,5278853,47,11,1:28.571,214.648,1,2023,Abu Dhabi Grand Prix,24,RIC,Australian,AlphaTauri,84.44200000000001,power,0.9970000000000141
26277,1120,839,214,31,12,12,12,12,0.0,58,+1:06.373,5288997,34,20,1:30.033,211.162,1,2023,Abu Dhabi Grand Prix,24,OCO,French,Alpine F1 Team,84.39099999999999,power,0.945999999999998
26278,1120,842,214,10,10,13,13,13,0.0,58,+1:10.360,5292984,35,14,1:29.016,213.575,1,2023,Abu Dhabi Grand Prix,24,GAS,French,Alpine F1 Team,84.078,power,0.6330000000000098
26279,1120,848,3,23,14,14,14,14,0.0,58,+1:13.184,5295808,45,3,1:27.845,216.422,1,2023,Abu Dhabi Grand Prix,24,ALB,Thai,Williams,84.298,power,0.8530000000000086
26280,1120,807,210,27,8,15,15,15,0.0,58,+1:23.696,5306320,58,15,1:29.217,213.093,1,2023,Abu Dhabi Grand Prix,24,HUL,German,Haas F1 Team,84.108,power,0.6630000000000109
26281,1120,858,3,2,20,16,16,16,0.0,58,+1:27.791,5310415,43,12,1:28.580,214.626,1,2023,Abu Dhabi Grand Prix,24,SAR,American,Williams,,power,
26282,1120,855,51,24,19,17,17,17,0.0,58,+1:29.422,5312046,43,13,1:28.746,214.224,1,2023,Abu Dhabi Grand Prix,24,ZHO,Chinese,Alfa Romeo,85.15899999999999,power,1.7139999999999986
26283,1120,832,6,55,16,18,18,18,0.0,57,\N,\N,42,17,1:29.452,212.534,31,2023,Abu Dhabi Grand Prix,24,SAI,Spanish,Ferrari,84.738,power,1.2930000000000064
26284,1120,822,51,77,18,19,19,19,0.0,57,\N,\N,42,18,1:29.863,211.562,11,2023,Abu Dhabi Grand Prix,24,BOT,Finnish,Alfa Romeo,84.788,power,1.3430000000000035
26285,1120,825,210,20,17,20,20,20,0.0,57,\N,\N,46,19,1:29.934,211.395,11,2023,Abu Dhabi Grand Prix,24,MAG,Danish,Haas F1 Team,84.764,power,1.3190000000000026
26286,1121,830,9,1,1,1,1,1,26.0,57,1:31:44.742,5504742,39,1,1:32.608,210.383,1,2024,Bahrain Grand Prix,3,VER,Dutch,Red Bull,89.179,power,0.014000000000010004
26287,1121,815,9,11,5,2,2,2,18.0,57,+22.457,5527199,40,4,1:34.364,206.468,1,2024,Bahrain Grand Prix,3,PER,Mexican,Red Bull,89.537,power,0.3720000000000141
26288,1121,832,6,55,4,3,3,3,15.0,57,+25.110,5529852,44,6,1:34.507,206.156,1,2024,Bahrain Grand Prix,3,SAI,Spanish,Ferrari,89.507,power,0.34200000000001296
26289,1121,844,6,16,2,4,4,4,12.0,57,+39.669,5544411,36,2,1:34.090,207.069,1,2024,Bahrain Grand Prix,3,LEC,Monegasque,Ferrari,89.16499999999999,power,0.0
26290,1121,847,131,63,3,5,5,5,10.0,57,+46.788,5551530,40,12,1:35.065,204.946,1,2024,Bahrain Grand Prix,3,RUS,British,Mercedes,89.485,power,0.3200000000000074
26291,1121,846,1,4,7,6,6,6,8.0,57,+48.458,5553200,1,5,1:34.476,206.223,1,2024,Bahrain Grand Prix,3,NOR,British,McLaren,89.614,power,0.4490000000000123
26292,1121,1,131,44,9,7,7,7,6.0,57,+50.324,5555066,39,7,1:34.722,205.688,1,2024,Bahrain Grand Prix,3,HAM,British,Mercedes,89.71000000000001,power,0.5450000000000159
26293,1121,857,1,81,8,8,8,8,4.0,57,+56.082,5560824,1,11,1:34.983,205.123,1,2024,Bahrain Grand Prix,3,PIA,Australian,McLaren,89.68299999999999,power,0.5180000000000007
26294,1121,4,117,14,6,9,9,9,2.0,57,+1:14.887,5579629,48,3,1:34.199,206.830,1,2024,Bahrain Grand Prix,3,ALO,Spanish,Aston Martin,89.542,power,0.37700000000000955
26295,1121,840,117,18,12,10,10,10,1.0,57,+1:33.216,5597958,30,16,1:35.632,203.730,1,2024,Bahrain Grand Prix,3,STR,Canadian,Aston Martin,89.965,power,0.8000000000000114
26296,1121,855,15,24,17,11,11,11,0.0,56,\N,\N,30,14,1:35.458,204.102,11,2024,Bahrain Grand Prix,3,ZHO,Chinese,Sauber,90.757,power,1.592000000000013
26297,1121,825,210,20,15,12,12,12,0.0,56,\N,\N,34,15,1:35.570,203.863,11,2024,Bahrain Grand Prix,3,MAG,Danish,Haas F1 Team,90.529,power,1.3640000000000043
26298,1121,817,215,3,14,13,13,13,0.0,56,\N,\N,37,13,1:35.163,204.735,11,2024,Bahrain Grand Prix,3,RIC,Australian,RB F1 Team,90.27799999999999,power,1.1129999999999995
26299,1121,852,215,22,11,14,14,14,0.0,56,\N,\N,37,18,1:35.833,203.303,11,2024,Bahrain Grand Prix,3,TSU,Japanese,RB F1 Team,90.129,power,0.9640000000000128
26300,1121,848,3,23,13,15,15,15,0.0,56,\N,\N,40,17,1:35.723,203.537,11,2024,Bahrain Grand Prix,3,ALB,Thai,Williams,90.221,power,1.0560000000000116
26301,1121,807,210,27,10,16,16,16,0.0,56,\N,\N,46,10,1:34.834,205.445,11,2024,Bahrain Grand Prix,3,HUL,German,Haas F1 Team,89.851,power,0.686000000000007
26302,1121,839,214,31,19,17,17,17,0.0,56,\N,\N,34,20,1:36.226,202.473,11,2024,Bahrain Grand Prix,3,OCO,French,Alpine F1 Team,90.793,power,1.6280000000000143
26303,1121,842,214,10,20,18,18,18,0.0,56,\N,\N,45,9,1:34.805,205.508,11,2024,Bahrain Grand Prix,3,GAS,French,Alpine F1 Team,90.94800000000001,power,1.7830000000000155
26304,1121,822,15,77,16,19,19,19,0.0,56,\N,\N,33,19,1:36.202,202.523,11,2024,Bahrain Grand Prix,3,BOT,Finnish,Sauber,90.756,power,1.5910000000000082
26305,1121,858,3,2,18,20,20,20,0.0,55,\N,\N,42,8,1:34.735,205.659,12,2024,Bahrain Grand Prix,3,SAR,American,Williams,90.77,power,1.605000000000004
26306,1122,830,9,1,1,1,1,1,25.0,50,1:20:43.273,4843273,50,3,1:31.773,242.188,1,2024,Saudi Arabian Grand Prix,77,VER,Dutch,Red Bull,87.47200000000001,power,0.0
26307,1122,815,9,11,3,2,2,2,18.0,50,+13.6431,4862704,37,8,1:32.273,240.876,1,2024,Saudi Arabian Grand Prix,77,PER,Mexican,Red Bull,87.807,power,0.33499999999999375
26308,1122,844,6,16,2,3,3,3,16.0,50,+18.639,4861912,50,1,1:31.632,242.561,1,2024,Saudi Arabian Grand Prix,77,LEC,Monegasque,Ferrari,87.791,power,0.3189999999999884
26309,1122,857,1,81,5,4,4,4,12.0,50,+32.007,4875280,1,10,1:32.310,240.779,1,2024,Saudi Arabian Grand Prix,77,PIA,Australian,McLaren,88.089,power,0.6169999999999902
26310,1122,4,117,14,4,5,5,5,10.0,50,+35.759,4879032,43,13,1:32.387,240.579,1,2024,Saudi Arabian Grand Prix,77,ALO,Spanish,Aston Martin,87.846,power,0.3739999999999952
26311,1122,847,131,63,7,6,6,6,8.0,50,+39.936,4883209,42,7,1:32.254,240.926,1,2024,Saudi Arabian Grand Prix,77,RUS,British,Mercedes,88.316,power,0.8439999999999941
26312,1122,860,6,38,11,7,7,7,6.0,50,+42.679,4885952,50,5,1:32.186,241.103,1,2024,Saudi Arabian Grand Prix,77,BEA,British,Ferrari,88.642,power,1.1699999999999875
26313,1122,846,1,4,6,8,8,8,4.0,50,+45.708,4888981,1,4,1:31.944,241.738,1,2024,Saudi Arabian Grand Prix,77,NOR,British,McLaren,88.132,power,0.6599999999999966
26314,1122,1,131,44,8,9,9,9,2.0,50,+47.391,4890664,38,2,1:31.746,242.260,1,2024,Saudi Arabian Grand Prix,77,HAM,British,Mercedes,88.46000000000001,power,0.9879999999999995
26315,1122,807,210,27,15,10,10,10,1.0,50,+1:16.996,4920269,49,12,1:32.366,240.633,1,2024,Saudi Arabian Grand Prix,77,HUL,German,Haas F1 Team,89.055,power,1.5829999999999984
26316,1122,848,3,23,12,11,11,11,0.0,50,+1:28.354,4931627,50,9,1:32.307,240.787,1,2024,Saudi Arabian Grand Prix,77,ALB,Thai,Williams,88.98,power,1.5079999999999956
26317,1122,825,210,20,13,12,12,12,0.0,50,+1:45.7373,4955646,47,11,1:32.338,240.706,1,2024,Saudi Arabian Grand Prix,77,MAG,Danish,Haas F1 Team,89.02,power,1.5479999999999876
26318,1122,839,214,31,17,13,13,13,0.0,49,\N,\N,48,17,1:33.481,237.763,11,2024,Saudi Arabian Grand Prix,77,OCO,French,Alpine F1 Team,89.475,power,2.002999999999986
26319,1122,858,3,2,19,14,14,14,0.0,49,\N,\N,44,18,1:33.523,237.657,11,2024,Saudi Arabian Grand Prix,77,SAR,American,Williams,89.526,power,2.053999999999988
26320,1122,852,215,22,9,15,15,15,0.0,49,\N,\N,49,15,1:33.026,238.926,11,2024,Saudi Arabian Grand Prix,77,TSU,Japanese,RB F1 Team,88.547,power,1.0749999999999886
26321,1122,817,215,3,14,16,16,16,0.0,49,\N,\N,47,16,1:33.323,238.166,11,2024,Saudi Arabian Grand Prix,77,RIC,Australian,RB F1 Team,89.025,power,1.5529999999999973
26322,1122,822,15,77,16,17,17,17,0.0,49,\N,\N,49,14,1:32.706,239.751,11,2024,Saudi Arabian Grand Prix,77,BOT,Finnish,Sauber,89.179,power,1.7069999999999936
26323,1122,855,15,24,20,18,18,18,0.0,49,\N,\N,49,6,1:32.208,241.046,11,2024,Saudi Arabian Grand Prix,77,ZHO,Chinese,Sauber,,power,
26324,1122,840,117,18,10,\N,R,19,0.0,5,\N,\N,5,19,1:35.560,232.591,3,2024,Saudi Arabian Grand Prix,77,STR,Canadian,Aston Martin,88.25,power,0.7779999999999916
26325,1122,842,214,10,18,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,6,2024,Saudi Arabian Grand Prix,77,GAS,French,Alpine F1 Team,89.479,power,2.006999999999991
26326,1123,832,6,55,2,1,1,1,25.0,58,1:20:26.843,4826843,48,3,1:20.031,237.418,1,2024,Australian Grand Prix,1,SAI,Spanish,Ferrari,76.185,power,0.27000000000001023
26327,1123,844,6,16,4,2,2,2,19.0,58,+2.366,4829209,56,1,1:19.813,238.066,1,2024,Australian Grand Prix,1,LEC,Monegasque,Ferrari,76.304,power,0.38900000000001
26328,1123,846,1,4,3,3,3,3,15.0,58,+5.904,4832747,1,2,1:19.915,237.762,1,2024,Australian Grand Prix,1,NOR,British,McLaren,76.315,power,0.4000000000000057
26329,1123,857,1,81,5,4,4,4,12.0,58,+35.770,4862613,1,4,1:20.199,236.920,1,2024,Australian Grand Prix,1,PIA,Australian,McLaren,76.572,power,0.6570000000000107
26330,1123,815,9,11,6,5,5,5,10.0,58,+56.309,4883152,47,6,1:20.388,236.363,1,2024,Australian Grand Prix,1,PER,Mexican,Red Bull,76.274,power,0.35900000000000887
26331,1123,840,117,18,9,6,6,6,8.0,58,+1:33.222,4920065,49,8,1:20.930,234.780,1,2024,Australian Grand Prix,1,STR,Canadian,Aston Martin,76.78,power,0.8650000000000091
26332,1123,852,215,22,8,7,7,7,6.0,58,+1:35.601,4922444,46,11,1:21.134,234.190,1,2024,Australian Grand Prix,1,TSU,Japanese,RB F1 Team,76.788,power,0.8730000000000047
26333,1123,4,117,14,10,8,8,8,4.0,58,+1:40.992,4927835,52,7,1:20.493,236.055,1,2024,Australian Grand Prix,1,ALO,Spanish,Aston Martin,76.71000000000001,power,0.7950000000000159
26334,1123,807,210,27,16,9,9,9,2.0,58,+1:44.553,4931396,46,12,1:21.145,234.158,1,2024,Australian Grand Prix,1,HUL,German,Haas F1 Team,77.976,power,2.061000000000007
26335,1123,825,210,20,14,10,10,10,1.0,57,\N,\N,44,9,1:21.082,234.340,11,2024,Australian Grand Prix,1,MAG,Danish,Haas F1 Team,77.42699999999999,power,1.5120000000000005
26336,1123,848,3,23,12,11,11,11,0.0,57,\N,\N,46,17,1:21.618,232.801,11,2024,Australian Grand Prix,1,ALB,Thai,Williams,77.13,power,1.2150000000000034
26337,1123,817,215,3,18,12,12,12,0.0,57,\N,\N,46,13,1:21.239,233.887,11,2024,Australian Grand Prix,1,RIC,Australian,RB F1 Team,78.08500000000001,power,2.170000000000016
26338,1123,842,214,10,17,13,13,13,0.0,57,\N,\N,51,10,1:21.090,234.317,11,2024,Australian Grand Prix,1,GAS,French,Alpine F1 Team,77.982,power,2.0670000000000073
26339,1123,822,15,77,13,14,14,14,0.0,57,\N,\N,48,16,1:21.422,233.361,11,2024,Australian Grand Prix,1,BOT,Finnish,Sauber,77.34,power,1.4250000000000114
26340,1123,855,15,24,19,15,15,15,0.0,57,\N,\N,49,14,1:21.327,233.634,11,2024,Australian Grand Prix,1,ZHO,Chinese,Sauber,78.188,power,2.2730000000000103
26341,1123,839,214,31,15,16,16,16,0.0,57,\N,\N,45,15,1:21.354,233.557,11,2024,Australian Grand Prix,1,OCO,French,Alpine F1 Team,77.617,power,1.7020000000000124
26342,1123,847,131,63,7,17,17,17,0.0,56,\N,\N,53,5,1:20.284,236.669,3,2024,Australian Grand Prix,1,RUS,British,Mercedes,76.724,power,0.8090000000000117
26343,1123,1,131,44,11,\N,R,18,0.0,15,\N,\N,11,18,1:22.444,230.469,5,2024,Australian Grand Prix,1,HAM,British,Mercedes,76.96000000000001,power,1.045000000000016
26344,1123,830,9,1,1,\N,R,19,0.0,3,\N,\N,3,19,1:23.115,228.608,23,2024,Australian Grand Prix,1,VER,Dutch,Red Bull,75.91499999999999,power,0.0
26345,1124,830,9,1,1,1,1,1,26.0,53,1:54:23.566,6863566,50,1,1:33.706,223.093,1,2024,Japanese Grand Prix,22,VER,Dutch,Red Bull,88.197,power,0.0
26346,1124,815,9,11,2,2,2,2,18.0,53,+12.535,6876101,35,3,1:33.945,222.525,1,2024,Japanese Grand Prix,22,PER,Mexican,Red Bull,88.263,power,0.0660000000000025
26347,1124,832,6,55,4,3,3,3,15.0,53,+20.866,6884432,46,2,1:33.841,222.772,1,2024,Japanese Grand Prix,22,SAI,Spanish,Ferrari,88.682,power,0.48499999999999943
26348,1124,844,6,16,8,4,4,4,12.0,53,+26.522,6890088,53,9,1:35.044,219.952,1,2024,Japanese Grand Prix,22,LEC,Monegasque,Ferrari,88.786,power,0.5889999999999986
